end_date,friday,monday,saturday,service_id,start_date,sunday,thursday,tuesday,wednesday
20260106,1,1,0,502010840,20250606,0,1,1,1
20260106,1,1,0,502010924,20250606,0,1,1,1
20260106,1,1,0,502010959,20250606,0,1,1,1
20260106,1,1,0,502011040,20250606,0,1,1,1
20260106,1,1,0,502011115,20250606,0,1,1,1
20260106,1,1,0,502011156,20250606,0,1,1,1
20260106,1,1,0,502011231,20250606,0,1,1,1
20260106,1,1,0,502011312,20250606,0,1,1,1
20260106,1,1,0,502011347,20250606,0,1,1,1
20260106,1,1,0,502011428,20250606,0,1,1,1
20260106,1,1,0,502011503,20250606,0,1,1,1
20260106,1,1,0,502011544,20250606,0,1,1,1
20260106,1,1,0,502011619,20250606,0,1,1,1
20260106,1,1,0,502011700,20250606,0,1,1,1
20260106,1,1,0,502011735,20250606,0,1,1,1
20260106,1,1,0,502011816,20250606,0,1,1,1
20260106,1,1,0,502011851,20250606,0,1,1,1
20260106,1,1,0,502011932,20250606,0,1,1,1
20260106,1,1,0,502012007,20250606,0,1,1,1
20260106,1,1,0,502012048,20250606,0,1,1,1
20260106,1,1,0,502012121,20250606,0,1,1,1
20260106,1,1,0,502012155,20250606,0,1,1,1
20260106,0,0,1,502020811,20250606,0,0,0,0
20260106,0,0,1,502020844,20250606,0,0,0,0
20260106,0,0,1,502020920,20250606,0,0,0,0
20260106,0,0,1,502020953,20250606,0,0,0,0
20260106,0,0,1,502021029,20250606,0,0,0,0
20260106,0,0,1,502021102,20250606,0,0,0,0
20260106,0,0,1,502021138,20250606,0,0,0,0
20260106,0,0,1,502021211,20250606,0,0,0,0
20260106,0,0,1,502021250,20250606,0,0,0,0
20260106,0,0,1,502021325,20250606,0,0,0,0
20260106,0,0,1,502021405,20250606,0,0,0,0
20260106,0,0,1,502021443,20250606,0,0,0,0
20260106,0,0,1,502021523,20250606,0,0,0,0
20260106,0,0,1,502021601,20250606,0,0,0,0
20260106,0,0,1,502021641,20250606,0,0,0,0
20260106,0,0,1,502021719,20250606,0,0,0,0
20260106,0,0,1,502021759,20250606,0,0,0,0
20260106,0,0,1,502021837,20250606,0,0,0,0
20260106,0,0,1,502021917,20250606,0,0,0,0
20260106,0,0,1,502021955,20250606,0,0,0,0
20260106,0,0,1,502022035,20250606,0,0,0,0
20260106,0,0,1,502022113,20250606,0,0,0,0
20260106,0,0,1,502022153,20250606,0,0,0,0
20260106,0,0,1,502022230,20250606,0,0,0,0
20260106,0,0,1,502022305,20250606,0,0,0,0
20260106,0,0,0,502030805,20250606,1,0,0,0
20260106,0,0,0,502030839,20250606,1,0,0,0
20260106,0,0,0,502030919,20250606,1,0,0,0
20260106,0,0,0,502030957,20250606,1,0,0,0
20260106,0,0,0,502031037,20250606,1,0,0,0
20260106,0,0,0,502031115,20250606,1,0,0,0
20260106,0,0,0,502031155,20250606,1,0,0,0
20260106,0,0,0,502031233,20250606,1,0,0,0
20260106,0,0,0,502031313,20250606,1,0,0,0
20260106,0,0,0,502031351,20250606,1,0,0,0
20260106,0,0,0,502031431,20250606,1,0,0,0
20260106,0,0,0,502031509,20250606,1,0,0,0
20260106,0,0,0,502031553,20250606,1,0,0,0
20260106,0,0,0,502031636,20250606,1,0,0,0
20260106,0,0,0,502031718,20250606,1,0,0,0
20260106,0,0,0,502031756,20250606,1,0,0,0
20260106,0,0,0,502031836,20250606,1,0,0,0
20260106,0,0,0,502031914,20250606,1,0,0,0
20260106,0,0,0,502031954,20250606,1,0,0,0
20260106,0,0,0,502032032,20250606,1,0,0,0
20260106,0,0,0,502032112,20250606,1,0,0,0
20260106,0,0,0,502032150,20250606,1,0,0,0
20260106,0,0,0,502032225,20250606,1,0,0,0
20260106,0,0,0,502032300,20250606,1,0,0,0
20260106,1,1,0,503010745,20250606,0,1,1,1
20260106,1,1,0,503010825,20250606,0,1,1,1
20260106,1,1,0,503010900,20250606,0,1,1,1
20260106,1,1,0,503010943,20250606,0,1,1,1
20260106,1,1,0,503011018,20250606,0,1,1,1
20260106,1,1,0,503011059,20250606,0,1,1,1
20260106,1,1,0,503011134,20250606,0,1,1,1
20260106,1,1,0,503011215,20250606,0,1,1,1
20260106,1,1,0,503011250,20250606,0,1,1,1
20260106,1,1,0,503011331,20250606,0,1,1,1
20260106,1,1,0,503011406,20250606,0,1,1,1
20260106,1,1,0,503011447,20250606,0,1,1,1
20260106,1,1,0,503011522,20250606,0,1,1,1
20260106,1,1,0,503011603,20250606,0,1,1,1
20260106,1,1,0,503011638,20250606,0,1,1,1
20260106,1,1,0,503011719,20250606,0,1,1,1
20260106,1,1,0,503011754,20250606,0,1,1,1
20260106,1,1,0,503011835,20250606,0,1,1,1
20260106,1,1,0,503011910,20250606,0,1,1,1
20260106,1,1,0,503011951,20250606,0,1,1,1
20260106,1,1,0,503012026,20250606,0,1,1,1
20260106,1,1,0,503012105,20250606,0,1,1,1
20260106,1,1,0,503012140,20250606,0,1,1,1
20260106,1,1,0,503012210,20250606,0,1,1,1
20260106,1,1,0,503012240,20250606,0,1,1,1
20260106,1,1,0,600010700,20250606,0,1,1,1
20260106,1,1,0,600010735,20250606,0,1,1,1
20260106,1,1,0,600010815,20250606,0,1,1,1
20260106,1,1,0,600010852,20250606,0,1,1,1
20260106,1,1,0,600010934,20250606,0,1,1,1
20260106,1,1,0,600011016,20250606,0,1,1,1
20260106,1,1,0,600011058,20250606,0,1,1,1
20260106,1,1,0,600011140,20250606,0,1,1,1
20260106,1,1,0,600011222,20250606,0,1,1,1
20260106,1,1,0,600011304,20250606,0,1,1,1
20260106,1,1,0,600011346,20250606,0,1,1,1
20260106,1,1,0,600011428,20250606,0,1,1,1
20260106,1,1,0,600011510,20250606,0,1,1,1
20260106,1,1,0,600011552,20250606,0,1,1,1
20260106,1,1,0,600011634,20250606,0,1,1,1
20260106,1,1,0,600011716,20250606,0,1,1,1
20260106,1,1,0,600011758,20250606,0,1,1,1
20260106,1,1,0,600011840,20250606,0,1,1,1
20260106,1,1,0,600011922,20250606,0,1,1,1
20260106,1,1,0,600012004,20250606,0,1,1,1
20260106,1,1,0,600012046,20250606,0,1,1,1
20260106,1,1,0,600012128,20250606,0,1,1,1
20260106,1,1,0,600012205,20250606,0,1,1,1
20260106,0,0,1,600020715,20250606,0,0,0,0
20260106,0,0,1,600020740,20250606,0,0,0,0
20260106,0,0,1,600020810,20250606,0,0,0,0
20260106,0,0,1,600020847,20250606,0,0,0,0
20260106,0,0,1,600020930,20250606,0,0,0,0
20260106,0,0,1,600021010,20250606,0,0,0,0
20260106,0,0,1,600021050,20250606,0,0,0,0
20260106,0,0,1,600021130,20250606,0,0,0,0
20260106,0,0,1,600021210,20250606,0,0,0,0
20260106,0,0,1,600021250,20250606,0,0,0,0
20260106,0,0,1,600021330,20250606,0,0,0,0
20260106,0,0,1,600021410,20250606,0,0,0,0
20260106,0,0,1,600021450,20250606,0,0,0,0
20260106,0,0,1,600021530,20250606,0,0,0,0
20260106,0,0,1,600021610,20250606,0,0,0,0
20260106,0,0,1,600021650,20250606,0,0,0,0
20260106,0,0,1,600021730,20250606,0,0,0,0
20260106,0,0,1,600021810,20250606,0,0,0,0
20260106,0,0,1,600021850,20250606,0,0,0,0
20260106,0,0,1,600021930,20250606,0,0,0,0
20260106,0,0,1,600022010,20250606,0,0,0,0
20260106,0,0,1,600022050,20250606,0,0,0,0
20260106,0,0,1,600022130,20250606,0,0,0,0
20260106,0,0,1,600022210,20250606,0,0,0,0
20260106,0,0,0,600030755,20250606,1,0,0,0
20260106,0,0,0,600030817,20250606,1,0,0,0
20260106,0,0,0,600030856,20250606,1,0,0,0
20260106,0,0,0,600030929,20250606,1,0,0,0
20260106,0,0,0,600031008,20250606,1,0,0,0
20260106,0,0,0,600031041,20250606,1,0,0,0
20260106,0,0,0,600031120,20250606,1,0,0,0
20260106,0,0,0,600031153,20250606,1,0,0,0
20260106,0,0,0,600031232,20250606,1,0,0,0
20260106,0,0,0,600031305,20250606,1,0,0,0
20260106,0,0,0,600031344,20250606,1,0,0,0
20260106,0,0,0,600031417,20250606,1,0,0,0
20260106,0,0,0,600031456,20250606,1,0,0,0
20260106,0,0,0,600031529,20250606,1,0,0,0
20260106,0,0,0,600031608,20250606,1,0,0,0
20260106,0,0,0,600031641,20250606,1,0,0,0
20260106,0,0,0,600031720,20250606,1,0,0,0
20260106,0,0,0,600031753,20250606,1,0,0,0
20260106,0,0,0,600031832,20250606,1,0,0,0
20260106,0,0,0,600031905,20250606,1,0,0,0
20260106,0,0,0,600031944,20250606,1,0,0,0
20260106,0,0,0,600032017,20250606,1,0,0,0
20260106,0,0,0,600032056,20250606,1,0,0,0
20260106,0,0,0,600032129,20250606,1,0,0,0
20260106,0,0,0,600032208,20250606,1,0,0,0
20260106,0,0,0,600032242,20250606,1,0,0,0
20260106,1,1,0,601010745,20250606,0,1,1,1
20260106,1,1,0,601010825,20250606,0,1,1,1
20260106,1,1,0,601010904,20250606,0,1,1,1
20260106,1,1,0,601010946,20250606,0,1,1,1
20260106,1,1,0,601011028,20250606,0,1,1,1
20260106,1,1,0,601011110,20250606,0,1,1,1
20260106,1,1,0,601011152,20250606,0,1,1,1
20260106,1,1,0,601011234,20250606,0,1,1,1
20260106,1,1,0,601011316,20250606,0,1,1,1
20260106,1,1,0,601011358,20250606,0,1,1,1
20260106,1,1,0,601011440,20250606,0,1,1,1
20260106,1,1,0,601011522,20250606,0,1,1,1
20260106,1,1,0,601011604,20250606,0,1,1,1
20260106,1,1,0,601011646,20250606,0,1,1,1
20260106,1,1,0,601011728,20250606,0,1,1,1
20260106,1,1,0,601011810,20250606,0,1,1,1
20260106,1,1,0,601011852,20250606,0,1,1,1
20260106,1,1,0,601011934,20250606,0,1,1,1
20260106,1,1,0,601012016,20250606,0,1,1,1
20260106,1,1,0,601012058,20250606,0,1,1,1
20260106,1,1,0,601012140,20250606,0,1,1,1
20260106,1,1,0,601012215,20250606,0,1,1,1
20260106,1,1,0,601012245,20250606,0,1,1,1
20260106,0,0,1,601020750,20250606,0,0,0,0
20260106,0,0,1,601020826,20250606,0,0,0,0
20260106,0,0,1,601020904,20250606,0,0,0,0
20260106,0,0,1,601020946,20250606,0,0,0,0
20260106,0,0,1,601021026,20250606,0,0,0,0
20260106,0,0,1,601021106,20250606,0,0,0,0
20260106,0,0,1,601021146,20250606,0,0,0,0
20260106,0,0,1,601021226,20250606,0,0,0,0
20260106,0,0,1,601021306,20250606,0,0,0,0
20260106,0,0,1,601021346,20250606,0,0,0,0
20260106,0,0,1,601021426,20250606,0,0,0,0
20260106,0,0,1,601021506,20250606,0,0,0,0
20260106,0,0,1,601021546,20250606,0,0,0,0
20260106,0,0,1,601021626,20250606,0,0,0,0
20260106,0,0,1,601021706,20250606,0,0,0,0
20260106,0,0,1,601021746,20250606,0,0,0,0
20260106,0,0,1,601021826,20250606,0,0,0,0
20260106,0,0,1,601021906,20250606,0,0,0,0
20260106,0,0,1,601021946,20250606,0,0,0,0
20260106,0,0,1,601022026,20250606,0,0,0,0
20260106,0,0,1,601022106,20250606,0,0,0,0
20260106,0,0,1,601022145,20250606,0,0,0,0
20260106,0,0,1,601022220,20250606,0,0,0,0
20260106,0,0,1,601022250,20250606,0,0,0,0
20260106,0,0,0,601030813,20250606,1,0,0,0
20260106,0,0,0,601030841,20250606,1,0,0,0
20260106,0,0,0,601030920,20250606,1,0,0,0
20260106,0,0,0,601030953,20250606,1,0,0,0
20260106,0,0,0,601031032,20250606,1,0,0,0
20260106,0,0,0,601031105,20250606,1,0,0,0
20260106,0,0,0,601031144,20250606,1,0,0,0
20260106,0,0,0,601031217,20250606,1,0,0,0
20260106,0,0,0,601031256,20250606,1,0,0,0
20260106,0,0,0,601031329,20250606,1,0,0,0
20260106,0,0,0,601031408,20250606,1,0,0,0
20260106,0,0,0,601031441,20250606,1,0,0,0
20260106,0,0,0,601031520,20250606,1,0,0,0
20260106,0,0,0,601031553,20250606,1,0,0,0
20260106,0,0,0,601031632,20250606,1,0,0,0
20260106,0,0,0,601031705,20250606,1,0,0,0
20260106,0,0,0,601031744,20250606,1,0,0,0
20260106,0,0,0,601031817,20250606,1,0,0,0
20260106,0,0,0,601031856,20250606,1,0,0,0
20260106,0,0,0,601031929,20250606,1,0,0,0
20260106,0,0,0,601032008,20250606,1,0,0,0
20260106,0,0,0,601032041,20250606,1,0,0,0
20260106,0,0,0,601032120,20250606,1,0,0,0
20260106,0,0,0,601032153,20250606,1,0,0,0
20260106,0,0,0,601032232,20250606,1,0,0,0
20260106,0,0,0,601032307,20250606,1,0,0,0
20260106,1,1,0,602010720,20250606,0,1,1,1
20260106,1,1,0,602010750,20250606,0,1,1,1
20260106,1,1,0,602010835,20250606,0,1,1,1
20260106,1,1,0,602010916,20250606,0,1,1,1
20260106,1,1,0,602010958,20250606,0,1,1,1
20260106,1,1,0,602011040,20250606,0,1,1,1
20260106,1,1,0,602011122,20250606,0,1,1,1
20260106,1,1,0,602011204,20250606,0,1,1,1
20260106,1,1,0,602011246,20250606,0,1,1,1
20260106,1,1,0,602011328,20250606,0,1,1,1
20260106,1,1,0,602011410,20250606,0,1,1,1
20260106,1,1,0,602011452,20250606,0,1,1,1
20260106,1,1,0,602011534,20250606,0,1,1,1
20260106,1,1,0,602011616,20250606,0,1,1,1
20260106,1,1,0,602011658,20250606,0,1,1,1
20260106,1,1,0,602011740,20250606,0,1,1,1
20260106,1,1,0,602011822,20250606,0,1,1,1
20260106,1,1,0,602011904,20250606,0,1,1,1
20260106,1,1,0,602011946,20250606,0,1,1,1
20260106,1,1,0,602012028,20250606,0,1,1,1
20260106,1,1,0,602012110,20250606,0,1,1,1
20260106,1,1,0,602012150,20250606,0,1,1,1
20260106,1,1,0,602012225,20250606,0,1,1,1
20260106,0,0,1,602020728,20250606,0,0,0,0
20260106,0,0,1,602020800,20250606,0,0,0,0
20260106,0,0,1,602020842,20250606,0,0,0,0
20260106,0,0,1,602020921,20250606,0,0,0,0
20260106,0,0,1,602021002,20250606,0,0,0,0
20260106,0,0,1,602021042,20250606,0,0,0,0
20260106,0,0,1,602021122,20250606,0,0,0,0
20260106,0,0,1,602021202,20250606,0,0,0,0
20260106,0,0,1,602021242,20250606,0,0,0,0
20260106,0,0,1,602021322,20250606,0,0,0,0
20260106,0,0,1,602021402,20250606,0,0,0,0
20260106,0,0,1,602021442,20250606,0,0,0,0
20260106,0,0,1,602021522,20250606,0,0,0,0
20260106,0,0,1,602021602,20250606,0,0,0,0
20260106,0,0,1,602021642,20250606,0,0,0,0
20260106,0,0,1,602021722,20250606,0,0,0,0
20260106,0,0,1,602021802,20250606,0,0,0,0
20260106,0,0,1,602021842,20250606,0,0,0,0
20260106,0,0,1,602021922,20250606,0,0,0,0
20260106,0,0,1,602022002,20250606,0,0,0,0
20260106,0,0,1,602022042,20250606,0,0,0,0
20260106,0,0,1,602022120,20250606,0,0,0,0
20260106,0,0,1,602022200,20250606,0,0,0,0
20260106,0,0,0,602030740,20250606,1,0,0,0
20260106,0,0,0,602030802,20250606,1,0,0,0
20260106,0,0,0,602030832,20250606,1,0,0,0
20260106,0,0,0,602030905,20250606,1,0,0,0
20260106,0,0,0,602030944,20250606,1,0,0,0
20260106,0,0,0,602031017,20250606,1,0,0,0
20260106,0,0,0,602031056,20250606,1,0,0,0
20260106,0,0,0,602031129,20250606,1,0,0,0
20260106,0,0,0,602031208,20250606,1,0,0,0
20260106,0,0,0,602031241,20250606,1,0,0,0
20260106,0,0,0,602031320,20250606,1,0,0,0
20260106,0,0,0,602031353,20250606,1,0,0,0
20260106,0,0,0,602031432,20250606,1,0,0,0
20260106,0,0,0,602031505,20250606,1,0,0,0
20260106,0,0,0,602031544,20250606,1,0,0,0
20260106,0,0,0,602031617,20250606,1,0,0,0
20260106,0,0,0,602031655,20250606,1,0,0,0
20260106,0,0,0,602031729,20250606,1,0,0,0
20260106,0,0,0,602031808,20250606,1,0,0,0
20260106,0,0,0,602031841,20250606,1,0,0,0
20260106,0,0,0,602031920,20250606,1,0,0,0
20260106,0,0,0,602031953,20250606,1,0,0,0
20260106,0,0,0,602032032,20250606,1,0,0,0
20260106,0,0,0,602032105,20250606,1,0,0,0
20260106,0,0,0,602032144,20250606,1,0,0,0
20260106,0,0,0,602032217,20250606,1,0,0,0
20260106,0,0,0,602032250,20250606,1,0,0,0
20260106,1,1,0,603010700,20250606,0,1,1,1
20260106,1,1,0,603010732,20250606,0,1,1,1
20260106,1,1,0,603010803,20250606,0,1,1,1
20260106,1,1,0,603010846,20250606,0,1,1,1
20260106,1,1,0,603010928,20250606,0,1,1,1
20260106,1,1,0,603011010,20250606,0,1,1,1
20260106,1,1,0,603011052,20250606,0,1,1,1
20260106,1,1,0,603011134,20250606,0,1,1,1
20260106,1,1,0,603011216,20250606,0,1,1,1
20260106,1,1,0,603011258,20250606,0,1,1,1
20260106,1,1,0,603011340,20250606,0,1,1,1
20260106,1,1,0,603011422,20250606,0,1,1,1
20260106,1,1,0,603011504,20250606,0,1,1,1
20260106,1,1,0,603011546,20250606,0,1,1,1
20260106,1,1,0,603011628,20250606,0,1,1,1
20260106,1,1,0,603011710,20250606,0,1,1,1
20260106,1,1,0,603011752,20250606,0,1,1,1
20260106,1,1,0,603011834,20250606,0,1,1,1
20260106,1,1,0,603011916,20250606,0,1,1,1
20260106,1,1,0,603011958,20250606,0,1,1,1
20260106,1,1,0,603012040,20250606,0,1,1,1
20260106,1,1,0,603012122,20250606,0,1,1,1
20260106,1,1,0,603012200,20250606,0,1,1,1
20260106,0,0,1,603020710,20250606,0,0,0,0
20260106,0,0,1,603020740,20250606,0,0,0,0
20260106,0,0,1,603020816,20250606,0,0,0,0
20260106,0,0,1,603020858,20250606,0,0,0,0
20260106,0,0,1,603020938,20250606,0,0,0,0
20260106,0,0,1,603021018,20250606,0,0,0,0
20260106,0,0,1,603021058,20250606,0,0,0,0
20260106,0,0,1,603021138,20250606,0,0,0,0
20260106,0,0,1,603021218,20250606,0,0,0,0
20260106,0,0,1,603021258,20250606,0,0,0,0
20260106,0,0,1,603021338,20250606,0,0,0,0
20260106,0,0,1,603021418,20250606,0,0,0,0
20260106,0,0,1,603021458,20250606,0,0,0,0
20260106,0,0,1,603021538,20250606,0,0,0,0
20260106,0,0,1,603021618,20250606,0,0,0,0
20260106,0,0,1,603021658,20250606,0,0,0,0
20260106,0,0,1,603021738,20250606,0,0,0,0
20260106,0,0,1,603021818,20250606,0,0,0,0
20260106,0,0,1,603021858,20250606,0,0,0,0
20260106,0,0,1,603021938,20250606,0,0,0,0
20260106,0,0,1,603022018,20250606,0,0,0,0
20260106,0,0,1,603022055,20250606,0,0,0,0
20260106,0,0,1,603022130,20250606,0,0,0,0
20260106,0,0,1,603022210,20250606,0,0,0,0
20260106,1,1,0,604010715,20250606,0,1,1,1
20260106,1,1,0,604010745,20250606,0,1,1,1
20260106,1,1,0,604010815,20250606,0,1,1,1
20260106,1,1,0,604010858,20250606,0,1,1,1
20260106,1,1,0,604010940,20250606,0,1,1,1
20260106,1,1,0,604011022,20250606,0,1,1,1
20260106,1,1,0,604011104,20250606,0,1,1,1
20260106,1,1,0,604011146,20250606,0,1,1,1
20260106,1,1,0,604011228,20250606,0,1,1,1
20260106,1,1,0,604011310,20250606,0,1,1,1
20260106,1,1,0,604011352,20250606,0,1,1,1
20260106,1,1,0,604011434,20250606,0,1,1,1
20260106,1,1,0,604011516,20250606,0,1,1,1
20260106,1,1,0,604011558,20250606,0,1,1,1
20260106,1,1,0,604011640,20250606,0,1,1,1
20260106,1,1,0,604011722,20250606,0,1,1,1
20260106,1,1,0,604011804,20250606,0,1,1,1
20260106,1,1,0,604011846,20250606,0,1,1,1
20260106,1,1,0,604011928,20250606,0,1,1,1
20260106,1,1,0,604012010,20250606,0,1,1,1
20260106,1,1,0,604012052,20250606,0,1,1,1
20260106,1,1,0,604012134,20250606,0,1,1,1
20260106,1,1,0,604012210,20250606,0,1,1,1
20260106,0,0,1,604020725,20250606,0,0,0,0
20260106,0,0,1,604020754,20250606,0,0,0,0
20260106,0,0,1,604020830,20250606,0,0,0,0
20260106,0,0,1,604020914,20250606,0,0,0,0
20260106,0,0,1,604020954,20250606,0,0,0,0
20260106,0,0,1,604021034,20250606,0,0,0,0
20260106,0,0,1,604021114,20250606,0,0,0,0
20260106,0,0,1,604021154,20250606,0,0,0,0
20260106,0,0,1,604021234,20250606,0,0,0,0
20260106,0,0,1,604021314,20250606,0,0,0,0
20260106,0,0,1,604021354,20250606,0,0,0,0
20260106,0,0,1,604021434,20250606,0,0,0,0
20260106,0,0,1,604021514,20250606,0,0,0,0
20260106,0,0,1,604021554,20250606,0,0,0,0
20260106,0,0,1,604021634,20250606,0,0,0,0
20260106,0,0,1,604021714,20250606,0,0,0,0
20260106,0,0,1,604021754,20250606,0,0,0,0
20260106,0,0,1,604021834,20250606,0,0,0,0
20260106,0,0,1,604021914,20250606,0,0,0,0
20260106,0,0,1,604021954,20250606,0,0,0,0
20260106,0,0,1,604022034,20250606,0,0,0,0
20260106,0,0,1,604022114,20250606,0,0,0,0
20260106,0,0,1,604022150,20250606,0,0,0,0
20260106,0,0,1,604022220,20250606,0,0,0,0
20260106,1,1,0,605010755,20250606,0,1,1,1
20260106,1,1,0,605010827,20250606,0,1,1,1
20260106,1,1,0,605010910,20250606,0,1,1,1
20260106,1,1,0,605010952,20250606,0,1,1,1
20260106,1,1,0,605011034,20250606,0,1,1,1
20260106,1,1,0,605011116,20250606,0,1,1,1
20260106,1,1,0,605011158,20250606,0,1,1,1
20260106,1,1,0,605011240,20250606,0,1,1,1
20260106,1,1,0,605011322,20250606,0,1,1,1
20260106,1,1,0,605011404,20250606,0,1,1,1
20260106,1,1,0,605011446,20250606,0,1,1,1
20260106,1,1,0,605011528,20250606,0,1,1,1
20260106,1,1,0,605011610,20250606,0,1,1,1
20260106,1,1,0,605011652,20250606,0,1,1,1
20260106,1,1,0,605011734,20250606,0,1,1,1
20260106,1,1,0,605011816,20250606,0,1,1,1
20260106,1,1,0,605011858,20250606,0,1,1,1
20260106,1,1,0,605011940,20250606,0,1,1,1
20260106,1,1,0,605012022,20250606,0,1,1,1
20260106,1,1,0,605012104,20250606,0,1,1,1
20260106,1,1,0,605012145,20250606,0,1,1,1
20260106,1,1,0,605012223,20250606,0,1,1,1
20260106,1,1,0,605012250,20250606,0,1,1,1
20260106,1,1,0,606010805,20250606,0,1,1,1
20260106,1,1,0,606010837,20250606,0,1,1,1
20260106,1,1,0,606010922,20250606,0,1,1,1
20260106,1,1,0,606011004,20250606,0,1,1,1
20260106,1,1,0,606011046,20250606,0,1,1,1
20260106,1,1,0,606011128,20250606,0,1,1,1
20260106,1,1,0,606011210,20250606,0,1,1,1
20260106,1,1,0,606011252,20250606,0,1,1,1
20260106,1,1,0,606011334,20250606,0,1,1,1
20260106,1,1,0,606011416,20250606,0,1,1,1
20260106,1,1,0,606011458,20250606,0,1,1,1
20260106,1,1,0,606011540,20250606,0,1,1,1
20260106,1,1,0,606011622,20250606,0,1,1,1
20260106,1,1,0,606011704,20250606,0,1,1,1
20260106,1,1,0,606011746,20250606,0,1,1,1
20260106,1,1,0,606011828,20250606,0,1,1,1
20260106,1,1,0,606011910,20250606,0,1,1,1
20260106,1,1,0,606011952,20250606,0,1,1,1
20260106,1,1,0,606012034,20250606,0,1,1,1
20260106,1,1,0,606012116,20250606,0,1,1,1
20260106,1,1,0,606012156,20250606,0,1,1,1
20260106,1,1,0,606012232,20250606,0,1,1,1
20260106,1,1,0,606012305,20250606,0,1,1,1
20260106,1,1,0,700010650,20250606,0,1,1,1
20260106,1,1,0,700010725,20250606,0,1,1,1
20260106,1,1,0,700010753,20250606,0,1,1,1
20260106,1,1,0,700010830,20250606,0,1,1,1
20260106,1,1,0,700010905,20250606,0,1,1,1
20260106,1,1,0,700010950,20250606,0,1,1,1
20260106,1,1,0,700011025,20250606,0,1,1,1
20260106,1,1,0,700011110,20250606,0,1,1,1
20260106,1,1,0,700011145,20250606,0,1,1,1
20260106,1,1,0,700011230,20250606,0,1,1,1
20260106,1,1,0,700011305,20250606,0,1,1,1
20260106,1,1,0,700011350,20250606,0,1,1,1
20260106,1,1,0,700011425,20250606,0,1,1,1
20260106,1,1,0,700011510,20250606,0,1,1,1
20260106,1,1,0,700011545,20250606,0,1,1,1
20260106,1,1,0,700011630,20250606,0,1,1,1
20260106,1,1,0,700011705,20250606,0,1,1,1
20260106,1,1,0,700011750,20250606,0,1,1,1
20260106,1,1,0,700011825,20250606,0,1,1,1
20260106,1,1,0,700011910,20250606,0,1,1,1
20260106,1,1,0,700011945,20250606,0,1,1,1
20260106,1,1,0,700012030,20250606,0,1,1,1
20260106,1,1,0,700012105,20250606,0,1,1,1
20260106,1,1,0,700012150,20250606,0,1,1,1
20260106,0,0,1,700020645,20250606,0,0,0,0
20260106,0,0,1,700020710,20250606,0,0,0,0
20260106,0,0,1,700020735,20250606,0,0,0,0
20260106,0,0,1,700020800,20250606,0,0,0,0
20260106,0,0,1,700020832,20250606,0,0,0,0
20260106,0,0,1,700020908,20250606,0,0,0,0
20260106,0,0,1,700020940,20250606,0,0,0,0
20260106,0,0,1,700021023,20250606,0,0,0,0
20260106,0,0,1,700021056,20250606,0,0,0,0
20260106,0,0,1,700021139,20250606,0,0,0,0
20260106,0,0,1,700021212,20250606,0,0,0,0
20260106,0,0,1,700021255,20250606,0,0,0,0
20260106,0,0,1,700021328,20250606,0,0,0,0
20260106,0,0,1,700021411,20250606,0,0,0,0
20260106,0,0,1,700021444,20250606,0,0,0,0
20260106,0,0,1,700021527,20250606,0,0,0,0
20260106,0,0,1,700021600,20250606,0,0,0,0
20260106,0,0,1,700021643,20250606,0,0,0,0
20260106,0,0,1,700021716,20250606,0,0,0,0
20260106,0,0,1,700021759,20250606,0,0,0,0
20260106,0,0,1,700021832,20250606,0,0,0,0
20260106,0,0,1,700021915,20250606,0,0,0,0
20260106,0,0,1,700021948,20250606,0,0,0,0
20260106,0,0,1,700022031,20250606,0,0,0,0
20260106,0,0,1,700022104,20250606,0,0,0,0
20260106,0,0,1,700022147,20250606,0,0,0,0
20260106,0,0,0,700030730,20250606,1,0,0,0
20260106,0,0,0,700030753,20250606,1,0,0,0
20260106,0,0,0,700030822,20250606,1,0,0,0
20260106,0,0,0,700030858,20250606,1,0,0,0
20260106,0,0,0,700030931,20250606,1,0,0,0
20260106,0,0,0,700031007,20250606,1,0,0,0
20260106,0,0,0,700031040,20250606,1,0,0,0
20260106,0,0,0,700031116,20250606,1,0,0,0
20260106,0,0,0,700031149,20250606,1,0,0,0
20260106,0,0,0,700031225,20250606,1,0,0,0
20260106,0,0,0,700031258,20250606,1,0,0,0
20260106,0,0,0,700031334,20250606,1,0,0,0
20260106,0,0,0,700031407,20250606,1,0,0,0
20260106,0,0,0,700031442,20250606,1,0,0,0
20260106,0,0,0,700031514,20250606,1,0,0,0
20260106,0,0,0,700031547,20250606,1,0,0,0
20260106,0,0,0,700031620,20250606,1,0,0,0
20260106,0,0,0,700031659,20250606,1,0,0,0
20260106,0,0,0,700031732,20250606,1,0,0,0
20260106,0,0,0,700031811,20250606,1,0,0,0
20260106,0,0,0,700031844,20250606,1,0,0,0
20260106,0,0,0,700031923,20250606,1,0,0,0
20260106,0,0,0,700031956,20250606,1,0,0,0
20260106,0,0,0,700032035,20250606,1,0,0,0
20260106,0,0,0,700032108,20250606,1,0,0,0
20260106,0,0,0,700032145,20250606,1,0,0,0
20260106,0,0,0,700032215,20250606,1,0,0,0
20260106,0,0,0,700032245,20250606,1,0,0,0
20260106,1,1,0,701010807,20250606,0,1,1,1
20260106,1,1,0,701010846,20250606,0,1,1,1
20260106,1,1,0,701010921,20250606,0,1,1,1
